id,username,discrim,bestrank
104282458005975040,Sylfreia,6784,44270
104351944985825280,Wenkula,0023,48085
104389320038690816,MikaPiirto,0279,31978
104548119085072384,"سُ",0011,51614
104571365977235456,Shoulderraven,8201,41677
104586758934507520,Korrio,7777,28497
104679557939859456,MizzBreXo,6969,32506
104738968796471296,"Nova 💢",3469,35116
104743665792004096,cattt,5453,13729
104935803527933952,"StumpyMcWhiskey™",5149,43779
104988471696830464,Clawser,0530,15932
104997878090489856,BobDole,0001,12487
105012925734875136,"ᵉᵖˡᵉ",4509,51969
105015559732629504,Bepis,5126,11807
105033198450311168,ayoka,3729,10996
105067274691469312,Diadara,5608,16863
105086881082953728,Salimreplay,5046,41858
105101172821475328,yee,0001,50647
105170342732910592,alisdear,8152,9021
105181984250167296,Zeal,1862,50140
105235140942262272,HKZD,1690,22667
105241188826652672,refracc,1595,42072
105254406890504192,"Σ  ΔOΓΓO",0241,51189
105273491456016384,Doomgaard,7777,17358
105367131985608704,Maenorhio,2058,30469
105417818949820416,Zeph,0004,50283
105427515408936960,Rize,0069,39222
105434863863095296,TheProksimitee,3028,50377
105519976584114176,Zeck683,2286,50148
105602989321908224,"Virtual Facade",6094,5399
105624429714817024,wazzo,3549,48012
105749215950458880,Baby,6154,11178
105762321443336192,Weirdgus,1053,48063
105772374221144064,Cratman9,2900,15196
105841161914036224,hiyori,4315,22659
105843561504784384,wuty,0128,3001
105872111771402240,watar,0001,2787
105893318734442496,"gnomish-òwò",7412,21225
105902327348633600,"🥨Klaus🥨",6341,55193
105991492979404800,SylverLynx,6398,44278
106001652170936320,nn,7000,35077
106020157347889152,DysOkami,0013,17901
106073902421131264,Nops,0133,34923
106096743057215488,Tonkan,1337,45926
106120333290938368,booba,2222,12599
106140117516726272,eddee,6370,4116
106180322424565760,Reptilianlemon,9103,38798
106222447375716352,Xify,0001,50916
106294235958878208,Fiya,1103,19885
106307635124436992,Tilleyy,3057,45603
106320421531484160,Alestein,5454,8851
106451461570834432,taz,0001,44723
106455717111713792,Siannou,0001,46388
106462701600919552,"1 7",1788,7248
106494018149462016,MarsBar,9248,30988
106495523631964160,will,8080,48285
106522421229531136,rnb,0912,3800
106528461169897472,StrangerFamous,4387,43720
106649976754442240,shelbyrenae,0001,41397
106767826219450368,Wolfetrax,8910,50481
106877934471561216,anthony,5631,10606
106909237401096192,VixieVixen,6969,47581
106922274128424960,YuffKi,0708,50983
106924283674050560,"Zuck The Mutt",2661,50594
106930329067008000,Z_Casper,1709,49945
107082911114625024,TerminatorEpic,5302,44922
107089543680753664,Asian,0777,10462
107112327077167104,Toxy,0631,46058
107114077318303744,Boftar,2409,12513
107122032189116416,"Bald Chicken",0001,11306
107146623762583552,Syke,1201,44264
107202438020206592,Shoe,7878,41654
107216287163236352,"Jamy⛄",4444,24599
107234006231154688,NaochoCheese,3857,33777
107265428035780608,Arexys,1780,10570
107283645135396864,Ashley,0296,10429
107283905098330112,Dy,2000,17875
107339526829064192,Laurie,1996,1976
107343384884080640,Mook,5457,32828
107349165775802368,KingR17,9632,27261
107352196655349760,bel,0008,12922
107362671673765888,jhryjm,0001,25121
107393068180717568,bootleg,0494,13954
107402223490756608,Rwne,1337,42706
107426926909517824,Tarkaus,6969,44643
107443072576573440,hedgedhog,9790,22341
107481975979266048,Djtaffy,0001,17913
107489754370600960,Vargur,3294,47096
107495454433882112,"VIPgamer4 was eaten",1236,47508
107516384308645888,Dippy,8950,17034
107550529172819968,OrzDemonic,0666,3763
107566369926549504,wrexo,0001,48590
107592056234315776,Weeping,6996,48045
107607364668006400,"☾ moongirl ☽",0244,57068
107614467776360448,GMAK,7341,21206
107843764864716800,Altan,6669,9196
107923837466734592,Gallae,6057,20679
107965068351672320,Anthonyy,2463,9805
107965777419714560,Highwind,1704,22565
107990077526769664,"Connor Barnes",5869,14929
108002168451133440,Digital,1012,16928
108012449835343872,Miya,0389,32480
108047127770337280,Mime,0001,35780
108054832039854080,"BruddaHood シ",5137,12950
108065353313026048,"Flamingiceberg/龍哥",0759,19924
108112178795511808,rakuyo,7691,38176
